name,wiki_url
Jenni Olson,https://en.wikipedia.org/wiki/Jenni_Olson
Gulshat Omarova,https://en.wikipedia.org/wiki/Gulshat_Omarova
Yoko Ono,https://en.wikipedia.org/wiki/Yoko_Ono
Ngozi Onwurah,https://en.wikipedia.org/wiki/Ngozi_Onwurah
Ruth Orkin,https://en.wikipedia.org/wiki/Ruth_Orkin
Katrin Ottarsdóttir,https://en.wikipedia.org/wiki/Katrin_Ottarsd%C3%B3ttir
Ulrike Ottinger,https://en.wikipedia.org/wiki/Ulrike_Ottinger
Jackie Oudney,https://en.wikipedia.org/wiki/Jackie_Oudney
Akosua Adoma Owusu,https://en.wikipedia.org/wiki/Akosua_Adoma_Owusu
Indrani Pal-Chaudhuri,https://en.wikipedia.org/wiki/Indrani_Pal-Chaudhuri
Euzhan Palcy,https://en.wikipedia.org/wiki/Euzhan_Palcy
Gail Palmer,https://en.wikipedia.org/wiki/Gail_Palmer
Diane Paragas,https://en.wikipedia.org/wiki/Diane_Paragas
Sai Paranjpye,https://en.wikipedia.org/wiki/Sai_Paranjpye
Gudrun Parker,https://en.wikipedia.org/wiki/Gudrun_Parker
Francine Parker,https://en.wikipedia.org/wiki/Francine_Parker
Claire Parker,https://en.wikipedia.org/wiki/Claire_Parker
Pratibha Parmar,https://en.wikipedia.org/wiki/Pratibha_Parmar
Laura Parnes,https://en.wikipedia.org/wiki/Laura_Parnes
Christine Pascal,https://en.wikipedia.org/wiki/Christine_Pascal
Stacie Passon,https://en.wikipedia.org/wiki/Stacie_Passon
Paula Patton,https://en.wikipedia.org/wiki/Paula_Patton
Nelofer Pazira,https://en.wikipedia.org/wiki/Nelofer_Pazira
Barbara Peeters,https://en.wikipedia.org/wiki/Barbara_Peeters
Kimberly Peirce,https://en.wikipedia.org/wiki/Kimberly_Peirce
Alexandra Pelosi,https://en.wikipedia.org/wiki/Alexandra_Pelosi
Sumitra Peries,https://en.wikipedia.org/wiki/Sumitra_Peries
Cristina Perincioli,https://en.wikipedia.org/wiki/Cristina_Perincioli
Janet Perlman,https://en.wikipedia.org/wiki/Janet_Perlman
Ellen Perry,https://en.wikipedia.org/wiki/Ellen_Perry
Donna Pescow,https://en.wikipedia.org/wiki/Donna_Pescow
Kristine Peterson,https://en.wikipedia.org/wiki/Kristine_Peterson
Lori Petty,https://en.wikipedia.org/wiki/Lori_Petty
Jennifer Phang,https://en.wikipedia.org/wiki/Jennifer_Phang
Carol Pineau,https://en.wikipedia.org/wiki/Carol_Pineau
Agnieszka Piotrowska,https://en.wikipedia.org/wiki/Agnieszka_Piotrowska
Mary Kay Place,https://en.wikipedia.org/wiki/Mary_Kay_Place
Anne Claire Poirier,https://en.wikipedia.org/wiki/Anne_Claire_Poirier
Sarah Polley,https://en.wikipedia.org/wiki/Sarah_Polley
Léa Pool,https://en.wikipedia.org/wiki/L%C3%A9a_Pool
Leanne Pooley,https://en.wikipedia.org/wiki/Leanne_Pooley
Natalie Portman,https://en.wikipedia.org/wiki/Natalie_Portman
Franka Potente,https://en.wikipedia.org/wiki/Franka_Potente
Sally Potter,https://en.wikipedia.org/wiki/Sally_Potter
Deborah Pratt,https://en.wikipedia.org/wiki/Deborah_Pratt
Gaylene Preston,https://en.wikipedia.org/wiki/Gaylene_Preston
Carrie Preston,https://en.wikipedia.org/wiki/Carrie_Preston
Gina Prince-Bythewood,https://en.wikipedia.org/wiki/Gina_Prince-Bythewood
Vivian Qu,https://en.wikipedia.org/wiki/Vivian_Qu
Joanna Quinn,https://en.wikipedia.org/wiki/Joanna_Quinn
Deborah Raffin,https://en.wikipedia.org/wiki/Deborah_Raffin
Yvonne Rainer,https://en.wikipedia.org/wiki/Yvonne_Rainer
Soundarya Rajinikanth,https://en.wikipedia.org/wiki/Soundarya_Rajinikanth
Bhanumathi Ramakrishna,https://en.wikipedia.org/wiki/Bhanumathi_Ramakrishna
Lynne Ramsay,https://en.wikipedia.org/wiki/Lynne_Ramsay
Suze Randall,https://en.wikipedia.org/wiki/Suze_Randall
Jenny Raskin,https://en.wikipedia.org/wiki/Jenny_Raskin
Irma Raush,https://en.wikipedia.org/wiki/Irma_Raush
Trisha Ray,https://en.wikipedia.org/wiki/Trisha_Ray
Amy Redford,https://en.wikipedia.org/wiki/Amy_Redford
Dee Rees,https://en.wikipedia.org/wiki/Dee_Rees
Kelly Reichardt,https://en.wikipedia.org/wiki/Kelly_Reichardt
Lotte Reiniger,https://en.wikipedia.org/wiki/Lotte_Reiniger
Revathi,https://en.wikipedia.org/wiki/Revathi
Shonda Rhimes,https://en.wikipedia.org/wiki/Shonda_Rhimes
Andrea Giles Rich,https://en.wikipedia.org/wiki/Andrea_Giles_Rich
Chantal Richard,https://en.wikipedia.org/wiki/Chantal_Richard
Patricia Richardson,https://en.wikipedia.org/wiki/Patricia_Richardson
Salli Richardson,https://en.wikipedia.org/wiki/Salli_Richardson
Yoruba Richen,https://en.wikipedia.org/wiki/Yoruba_Richen
Leni Riefenstahl,https://en.wikipedia.org/wiki/Leni_Riefenstahl
Patricia Riggen,https://en.wikipedia.org/wiki/Patricia_Riggen
Anita Rinaldi,https://en.wikipedia.org/wiki/Anita_Rinaldi
Marialy Rivas,https://en.wikipedia.org/wiki/Marialy_Rivas
Joan Rivers,https://en.wikipedia.org/wiki/Joan_Rivers
Brigitte Roüan,https://en.wikipedia.org/wiki/Brigitte_Ro%C3%BCan
Julie Anne Robinson,https://en.wikipedia.org/wiki/Julie_Anne_Robinson
Angela Robinson,https://en.wikipedia.org/wiki/Angela_Robinson
Melanie Rodriga,https://en.wikipedia.org/wiki/Melanie_Rodriga
Rosemary Rodriguez,https://en.wikipedia.org/wiki/Rosemary_Rodriguez
Gerry Rogers,https://en.wikipedia.org/wiki/Gerry_Rogers
Juliana Rojas,https://en.wikipedia.org/wiki/Juliana_Rojas
Bethany Rooney,https://en.wikipedia.org/wiki/Bethany_Rooney
Musidora,https://en.wikipedia.org/wiki/Musidora
Sue Rose,https://en.wikipedia.org/wiki/Sue_Rose
Rose Rosenblatt,https://en.wikipedia.org/wiki/Rose_Rosenblatt
Tatia Rosenthal,https://en.wikipedia.org/wiki/Tatia_Rosenthal
Tracee Ellis Ross,https://en.wikipedia.org/wiki/Tracee_Ellis_Ross
Vanessa Roth,https://en.wikipedia.org/wiki/Vanessa_Roth
Stephanie Rothman,https://en.wikipedia.org/wiki/Stephanie_Rothman
Candida Royalle,https://en.wikipedia.org/wiki/Candida_Royalle
Patricia Rozema,https://en.wikipedia.org/wiki/Patricia_Rozema
Catarina Ruivo,https://en.wikipedia.org/wiki/Catarina_Ruivo
Marisa Ryan,https://en.wikipedia.org/wiki/Marisa_Ryan
Marja-Lewis Ryan,https://en.wikipedia.org/wiki/Marja-Lewis_Ryan
Jocelyne Saab,https://en.wikipedia.org/wiki/Jocelyne_Saab
Randa Chahal Sabag,https://en.wikipedia.org/wiki/Randa_Chahal_Sabag
Jean Sagal,https://en.wikipedia.org/wiki/Jean_Sagal
Leontine Sagan,https://en.wikipedia.org/wiki/Leontine_Sagan
Tazuko Sakane,https://en.wikipedia.org/wiki/Tazuko_Sakane
Gabriela Samper,https://en.wikipedia.org/wiki/Gabriela_Samper
Helke Sander,https://en.wikipedia.org/wiki/Helke_Sander
Helma Sanders-Brahms,https://en.wikipedia.org/wiki/Helma_Sanders-Brahms
Arlene Sanford,https://en.wikipedia.org/wiki/Arlene_Sanford
Satarupa Sanyal,https://en.wikipedia.org/wiki/Satarupa_Sanyal
Valeria Sarmiento,https://en.wikipedia.org/wiki/Valeria_Sarmiento
Inoka Sathyangani,https://en.wikipedia.org/wiki/Inoka_Sathyangani
Shimako Satō,https://en.wikipedia.org/wiki/Shimako_Sat%C5%8D
Marjane Satrapi,https://en.wikipedia.org/wiki/Marjane_Satrapi
Nancy Savoca,https://en.wikipedia.org/wiki/Nancy_Savoca
Lone Scherfig,https://en.wikipedia.org/wiki/Lone_Scherfig
Greta Schiller,https://en.wikipedia.org/wiki/Greta_Schiller
Jillian Schlesinger,https://en.wikipedia.org/wiki/Jillian_Schlesinger
Céline Sciamma,https://en.wikipedia.org/wiki/C%C3%A9line_Sciamma
Jordan Scott,https://en.wikipedia.org/wiki/Jordan_Scott
Cynthia Scott,https://en.wikipedia.org/wiki/Cynthia_Scott
Nell Scovell,https://en.wikipedia.org/wiki/Nell_Scovell
Beverly Sebastion,https://en.wikipedia.org/wiki/Beverly_Sebastion
Susan Seidelman,https://en.wikipedia.org/wiki/Susan_Seidelman
Arna Selznick,https://en.wikipedia.org/wiki/Arna_Selznick
Yoshiko Sembon,https://en.wikipedia.org/wiki/Yoshiko_Sembon
Aparna Sen,https://en.wikipedia.org/wiki/Aparna_Sen
Lorraine Senna,https://en.wikipedia.org/wiki/Lorraine_Senna
Amy Serrano,https://en.wikipedia.org/wiki/Amy_Serrano
Coline Serreau,https://en.wikipedia.org/wiki/Coline_Serreau
Beverly Shaffer,https://en.wikipedia.org/wiki/Beverly_Shaffer
Lee Shallat-Chemel,https://en.wikipedia.org/wiki/Lee_Shallat-Chemel
Meher Afroz Shaon,https://en.wikipedia.org/wiki/Meher_Afroz_Shaon
Jessica Sharzer,https://en.wikipedia.org/wiki/Jessica_Sharzer
Helen Shaver,https://en.wikipedia.org/wiki/Helen_Shaver
Adrienne Shelly,https://en.wikipedia.org/wiki/Adrienne_Shelly
Angela Shelton,https://en.wikipedia.org/wiki/Angela_Shelton
Lynn Shelton,https://en.wikipedia.org/wiki/Lynn_Shelton
Millicent Shelton,https://en.wikipedia.org/wiki/Millicent_Shelton
Larisa Shepitko,https://en.wikipedia.org/wiki/Larisa_Shepitko
Kirsten Sheridan,https://en.wikipedia.org/wiki/Kirsten_Sheridan
Amy Sherman-Palladino,https://en.wikipedia.org/wiki/Amy_Sherman-Palladino
Cindy Sherman,https://en.wikipedia.org/wiki/Cindy_Sherman
Domee Shi,https://en.wikipedia.org/wiki/Domee_Shi
Nell Shipman,https://en.wikipedia.org/wiki/Nell_Shipman
Tiffany Shlain,https://en.wikipedia.org/wiki/Tiffany_Shlain
Cate Shortland,https://en.wikipedia.org/wiki/Cate_Shortland
Esfir Shub,https://en.wikipedia.org/wiki/Esfir_Shub
Mina Shum,https://en.wikipedia.org/wiki/Mina_Shum
Huang Shuqin,https://en.wikipedia.org/wiki/Huang_Shuqin
Trish Sie,https://en.wikipedia.org/wiki/Trish_Sie
Floria Sigismondi,https://en.wikipedia.org/wiki/Floria_Sigismondi
Joan Micklin Silver,https://en.wikipedia.org/wiki/Joan_Micklin_Silver
Barbara Simmons,https://en.wikipedia.org/wiki/Barbara_Simmons
Lisa Simon,https://en.wikipedia.org/wiki/Lisa_Simon
Thérèse Sita-Bella,https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Sita-Bella
Kari Skogland,https://en.wikipedia.org/wiki/Kari_Skogland
Holly Goldberg Sloan,https://en.wikipedia.org/wiki/Holly_Goldberg_Sloan
Helena Solberg,https://en.wikipedia.org/wiki/Helena_Solberg
Yuliya Solntseva,https://en.wikipedia.org/wiki/Yuliya_Solntseva
Frances-Anne Solomon,https://en.wikipedia.org/wiki/Frances-Anne_Solomon
Julia Solomonoff,https://en.wikipedia.org/wiki/Julia_Solomonoff
Jill Soloway,https://en.wikipedia.org/wiki/Jill_Soloway
Mingmongkol Sonakul,https://en.wikipedia.org/wiki/Mingmongkol_Sonakul
Safiya Songhai,https://en.wikipedia.org/wiki/Safiya_Songhai
Susan Sontag,https://en.wikipedia.org/wiki/Susan_Sontag
Penelope Spheeris,https://en.wikipedia.org/wiki/Penelope_Spheeris
Jill Sprecher,https://en.wikipedia.org/wiki/Jill_Sprecher
Emily Squires,https://en.wikipedia.org/wiki/Emily_Squires
Wendey Stanzler,https://en.wikipedia.org/wiki/Wendey_Stanzler
Casandra Stark,https://en.wikipedia.org/wiki/Casandra_Stark
Paprika Steen,https://en.wikipedia.org/wiki/Paprika_Steen
Katherine Stenholm,https://en.wikipedia.org/wiki/Katherine_Stenholm
Stella Stevens,https://en.wikipedia.org/wiki/Stella_Stevens
Lynne Stopkewich,https://en.wikipedia.org/wiki/Lynne_Stopkewich
Barbra Streisand,https://en.wikipedia.org/wiki/Barbra_Streisand
Susan Strickler,https://en.wikipedia.org/wiki/Susan_Strickler
Susan Stroman,https://en.wikipedia.org/wiki/Susan_Stroman
Vera Stroyeva,https://en.wikipedia.org/wiki/Vera_Stroyeva
Sara Sugarman,https://en.wikipedia.org/wiki/Sara_Sugarman
Sabiha Sumar,https://en.wikipedia.org/wiki/Sabiha_Sumar
Elizabeth Sung,https://en.wikipedia.org/wiki/Elizabeth_Sung
Lela Swift,https://en.wikipedia.org/wiki/Lela_Swift
Amy Seimetz,https://en.wikipedia.org/wiki/Amy_Seimetz
Rea Tajiri,https://en.wikipedia.org/wiki/Rea_Tajiri
Lisa Takeba,https://en.wikipedia.org/wiki/Lisa_Takeba
Rachel Talalay,https://en.wikipedia.org/wiki/Rachel_Talalay
Shashwati Talukdar,https://en.wikipedia.org/wiki/Shashwati_Talukdar
Bhavna Talwar,https://en.wikipedia.org/wiki/Bhavna_Talwar
Amber Tamblyn,https://en.wikipedia.org/wiki/Amber_Tamblyn
Yuki Tanada,https://en.wikipedia.org/wiki/Yuki_Tanada
Kinuyo Tanaka,https://en.wikipedia.org/wiki/Kinuyo_Tanaka
Loveleen Tandan,https://en.wikipedia.org/wiki/Loveleen_Tandan
Cyndi Tang,https://en.wikipedia.org/wiki/Cyndi_Tang
Amanda Tapping,https://en.wikipedia.org/wiki/Amanda_Tapping
Nadia Tass,https://en.wikipedia.org/wiki/Nadia_Tass
Sam Taylor-Wood,https://en.wikipedia.org/wiki/Sam_Taylor-Wood
Heather Taylor,https://en.wikipedia.org/wiki/Heather_Taylor
Julie Taymor,https://en.wikipedia.org/wiki/Julie_Taymor
Sakane Tazuko,https://en.wikipedia.org/wiki/Sakane_Tazuko
Valeria Bruni Tedeschi,https://en.wikipedia.org/wiki/Valeria_Bruni_Tedeschi
Suzie Templeton,https://en.wikipedia.org/wiki/Suzie_Templeton
Angela Tessinari,https://en.wikipedia.org/wiki/Angela_Tessinari
Joan Tewkesbury,https://en.wikipedia.org/wiki/Joan_Tewkesbury
Lucy Thane,https://en.wikipedia.org/wiki/Lucy_Thane
May Miles Thomas,https://en.wikipedia.org/wiki/May_Miles_Thomas
Betty Thomas,https://en.wikipedia.org/wiki/Betty_Thomas
Pam Thomas,https://en.wikipedia.org/wiki/Pam_Thomas
Caroline Thompson,https://en.wikipedia.org/wiki/Caroline_Thompson
Jody Thompson,https://en.wikipedia.org/wiki/Jody_Thompson
Danièle Thompson,https://en.wikipedia.org/wiki/Dani%C3%A8le_Thompson
Lea Thompson,https://en.wikipedia.org/wiki/Lea_Thompson
Ondi Timoner,https://en.wikipedia.org/wiki/Ondi_Timoner
Victory Tischler-Blue,https://en.wikipedia.org/wiki/Victory_Tischler-Blue
Stacy Title,https://en.wikipedia.org/wiki/Stacy_Title
Farkhondeh Torabi,https://en.wikipedia.org/wiki/Farkhondeh_Torabi
Gariné Torossian,https://en.wikipedia.org/wiki/Garin%C3%A9_Torossian
Fina Torres,https://en.wikipedia.org/wiki/Fina_Torres
Pimpaka Towira,https://en.wikipedia.org/wiki/Pimpaka_Towira
Sarah Townsend,https://en.wikipedia.org/wiki/Sarah_Townsend
Wendy Toye,https://en.wikipedia.org/wiki/Wendy_Toye
Lindalee Tracey,https://en.wikipedia.org/wiki/Lindalee_Tracey
Monika Treut,https://en.wikipedia.org/wiki/Monika_Treut
Nadine Trintignant,https://en.wikipedia.org/wiki/Nadine_Trintignant
Rose Troche,https://en.wikipedia.org/wiki/Rose_Troche
Margarethe von Trotta,https://en.wikipedia.org/wiki/Margarethe_von_Trotta
Alice Troughton,https://en.wikipedia.org/wiki/Alice_Troughton
Charlotte de Turckheim,https://en.wikipedia.org/wiki/Charlotte_de_Turckheim
Aisha Tyler,https://en.wikipedia.org/wiki/Aisha_Tyler
Liv Ullmann,https://en.wikipedia.org/wiki/Liv_Ullmann
Sima Urale,https://en.wikipedia.org/wiki/Sima_Urale
Urszula Urbaniak,https://en.wikipedia.org/wiki/Urszula_Urbaniak
Marina de Van,https://en.wikipedia.org/wiki/Marina_de_Van
Agnès Varda,https://en.wikipedia.org/wiki/Agn%C3%A8s_Varda
Pam Veasey,https://en.wikipedia.org/wiki/Pam_Veasey
Ajita Suchitra Veera,https://en.wikipedia.org/wiki/Ajita_Suchitra_Veera
Norma Safford Vela,https://en.wikipedia.org/wiki/Norma_Safford_Vela
Sandrine Veysset,https://en.wikipedia.org/wiki/Sandrine_Veysset
Manuela Viegas,https://en.wikipedia.org/wiki/Manuela_Viegas
Teresa Villaverde,https://en.wikipedia.org/wiki/Teresa_Villaverde
Jürgen Vsych,https://en.wikipedia.org/wiki/J%C3%BCrgen_Vsych
The Wachowskis,https://en.wikipedia.org/wiki/The_Wachowskis
Louise Wadley,https://en.wikipedia.org/wiki/Louise_Wadley
Maria Wagner,https://en.wikipedia.org/wiki/Maria_Wagner
Sally Wainwright,https://en.wikipedia.org/wiki/Sally_Wainwright
Nancy Walker,https://en.wikipedia.org/wiki/Nancy_Walker
Dearbhla Walsh,https://en.wikipedia.org/wiki/Dearbhla_Walsh
Shannon Walsh,https://en.wikipedia.org/wiki/Shannon_Walsh
Aisling Walsh,https://en.wikipedia.org/wiki/Aisling_Walsh
Rachel Ward,https://en.wikipedia.org/wiki/Rachel_Ward
Sarah Watt,https://en.wikipedia.org/wiki/Sarah_Watt
Kim Wayans,https://en.wikipedia.org/wiki/Kim_Wayans
Lois Weber,https://en.wikipedia.org/wiki/Lois_Weber
Zhao Wei,https://en.wikipedia.org/wiki/Zhao_Wei
Claudia Weill,https://en.wikipedia.org/wiki/Claudia_Weill
Valerie Weiss,https://en.wikipedia.org/wiki/Valerie_Weiss
Aerlyn Weissman,https://en.wikipedia.org/wiki/Aerlyn_Weissman
Yvonne Welbon,https://en.wikipedia.org/wiki/Yvonne_Welbon
Christine Welsh,https://en.wikipedia.org/wiki/Christine_Welsh
Jiang Wenli,https://en.wikipedia.org/wiki/Jiang_Wenli
Lina Wertmüller,https://en.wikipedia.org/wiki/Lina_Wertm%C3%BCller
Anne Wheeler,https://en.wikipedia.org/wiki/Anne_Wheeler
Susanna White,https://en.wikipedia.org/wiki/Susanna_White
Kanchi Wichmann,https://en.wikipedia.org/wiki/Kanchi_Wichmann
Joyce Wieland,https://en.wikipedia.org/wiki/Joyce_Wieland
Nettie Wild,https://en.wikipedia.org/wiki/Nettie_Wild
JoBeth Williams,https://en.wikipedia.org/wiki/JoBeth_Williams
Tucky Williams,https://en.wikipedia.org/wiki/Tucky_Williams
Chandra Wilson,https://en.wikipedia.org/wiki/Chandra_Wilson
Margery Wilson,https://en.wikipedia.org/wiki/Margery_Wilson
Doris Wishman,https://en.wikipedia.org/wiki/Doris_Wishman
Agnieszka Wojtowicz-Vosloo,https://en.wikipedia.org/wiki/Agnieszka_Wojtowicz-Vosloo
Natalie Wood,https://en.wikipedia.org/wiki/Natalie_Wood
Kate Woods,https://en.wikipedia.org/wiki/Kate_Woods
Jacqueline Wright,https://en.wikipedia.org/wiki/Jacqueline_Wright
Robin Wright,https://en.wikipedia.org/wiki/Robin_Wright
Alice Wu,https://en.wikipedia.org/wiki/Alice_Wu
Xue Xiaolu,https://en.wikipedia.org/wiki/Xue_Xiaolu
Naoko Yamada,https://en.wikipedia.org/wiki/Naoko_Yamada
Tizuka Yamasaki,https://en.wikipedia.org/wiki/Tizuka_Yamasaki
Ruby Yang,https://en.wikipedia.org/wiki/Ruby_Yang
Yong-hi Yang,https://en.wikipedia.org/wiki/Yong-hi_Yang
Pamela Yates,https://en.wikipedia.org/wiki/Pamela_Yates
Linda Yellen,https://en.wikipedia.org/wiki/Linda_Yellen
Ning Ying,https://en.wikipedia.org/wiki/Ning_Ying
Suzi Yoonessi,https://en.wikipedia.org/wiki/Suzi_Yoonessi
Yumi Yoshiyuki,https://en.wikipedia.org/wiki/Yumi_Yoshiyuki
Byun Young-joo,https://en.wikipedia.org/wiki/Byun_Young-joo
Jessica Yu,https://en.wikipedia.org/wiki/Jessica_Yu
Samia Zaman,https://en.wikipedia.org/wiki/Samia_Zaman
Sara Zandieh,https://en.wikipedia.org/wiki/Sara_Zandieh
Jasmila Žbanić,https://en.wikipedia.org/wiki/Jasmila_%C5%BDbani%C4%87
Ona Zee,https://en.wikipedia.org/wiki/Ona_Zee
Mai Zetterling,https://en.wikipedia.org/wiki/Mai_Zetterling
Chenyang Zhao,https://en.wikipedia.org/wiki/Chenyang_Zhao
Zhang Nuanxin,https://en.wikipedia.org/wiki/Zhang_Nuanxin
Binka Zhelyazkova,https://en.wikipedia.org/wiki/Binka_Zhelyazkova
Lydia Zimmermann,https://en.wikipedia.org/wiki/Lydia_Zimmermann
Valerie Faris,https://en.wikipedia.org/wiki/Jonathan_Dayton_and_Valerie_Faris
Wendy Tilby,https://en.wikipedia.org/wiki/Wendy_Tilby_and_Amanda_Forbis
Amanda Forbis,https://en.wikipedia.org/wiki/Wendy_Tilby_and_Amanda_Forbis
Kyoko Aizome,https://en.wikipedia.org/wiki/Ky%C5%8Dko_Aizome
Andre-Line Beauparlant,https://en.wikipedia.org/wiki/Andr%C3%A9-Line_Beauparlant
Maria Luisa Bemberg,https://en.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Bemberg
Maiwenn Le Besco,https://en.wikipedia.org/wiki/Ma%C3%AFwenn_Le_Besco
Iciar Bollain,https://en.wikipedia.org/wiki/Ic%C3%ADar_Bolla%C3%ADn
Vera Chytilova,https://en.wikipedia.org/wiki/V%C4%9Bra_Chytilov%C3%A1
Michele Cournoyer,https://en.wikipedia.org/wiki/Mich%C3%A8le_Cournoyer
Doris Dorrie,https://en.wikipedia.org/wiki/Doris_D%C3%B6rrie
Ildiko Enyedi,https://en.wikipedia.org/wiki/Ildik%C3%B3_Enyedi
Deniz Gamze Erguven,https://en.wikipedia.org/wiki/Deniz_Gamze_Erg%C3%BCven
Alice Guy-Blache,https://en.wikipedia.org/wiki/Alice_Guy-Blach%C3%A9
Marion Hansel,https://en.wikipedia.org/wiki/Marion_H%C3%A4nsel
Julie Hebert,https://en.wikipedia.org/wiki/Julie_H%C3%A9bert
Lucile Hadzihalilovic,https://en.wikipedia.org/wiki/Lucile_Had%C5%BEihalilovi%C4%87
Mia Hansen-Love,https://en.wikipedia.org/wiki/Mia_Hansen-L%C3%B8ve
Jackee Harry,https://en.wikipedia.org/wiki/Jack%C3%A9e_Harry
Agnes Jaoui,https://en.wikipedia.org/wiki/Agn%C3%A8s_Jaoui
Yashira Jordan,https://en.wikipedia.org/wiki/Yashira_Jord%C3%A1n
Dorota Kedzierzawska,https://en.wikipedia.org/wiki/Dorota_K%C4%99dzierzawska
Ceyda Asli Kilickiran,https://en.wikipedia.org/wiki/Ceyda_Asl%C4%B1_K%C4%B1l%C4%B1%C3%A7k%C4%B1ran
Micheline Lanctot,https://en.wikipedia.org/wiki/Micheline_Lanct%C3%B4t
Alexandra Leclere,https://en.wikipedia.org/wiki/Alexandra_Lecl%C3%A8re
Nnegest Likke,https://en.wikipedia.org/wiki/Nnegest_Likk%C3%A9
Katia Lund,https://en.wikipedia.org/wiki/K%C3%A1tia_Lund
Noemie Lvovsky,https://en.wikipedia.org/wiki/No%C3%A9mie_Lvovsky
Lisbeth Lynghoft,https://en.wikipedia.org/wiki/Lisbeth_Lyngh%C3%B8ft
Marta Meszaros,https://en.wikipedia.org/wiki/M%C3%A1rta_M%C3%A9sz%C3%A1ros
Laura Mana,https://en.wikipedia.org/wiki/Laura_Ma%C3%B1%C3%A1
Maiwenn,https://en.wikipedia.org/wiki/Ma%C3%AFwenn
Agnes Merlet,https://en.wikipedia.org/wiki/Agn%C3%A8s_Merlet
Anne-Marie Mieville,https://en.wikipedia.org/wiki/Anne-Marie_Mi%C3%A9ville
Pilar Miro,https://en.wikipedia.org/wiki/Pilar_Mir%C3%B3
Fanta Regina Nacro,https://en.wikipedia.org/wiki/Fanta_R%C3%A9gina_Nacro
Katrin Ottarsdottir,https://en.wikipedia.org/wiki/Katrin_Ottarsd%C3%B3ttir
Lea Pool,https://en.wikipedia.org/wiki/L%C3%A9a_Pool
Brigitte Rouan,https://en.wikipedia.org/wiki/Brigitte_Ro%C3%BCan
Shimako Sato,https://en.wikipedia.org/wiki/Shimako_Sat%C5%8D
Celine Sciamma,https://en.wikipedia.org/wiki/C%C3%A9line_Sciamma
Therese Sita-Bella,https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Sita-Bella
Daniele Thompson,https://en.wikipedia.org/wiki/Dani%C3%A8le_Thompson
Garine Torossian,https://en.wikipedia.org/wiki/Garin%C3%A9_Torossian
Agnes Varda,https://en.wikipedia.org/wiki/Agn%C3%A8s_Varda
Jurgen Vsych,https://en.wikipedia.org/wiki/J%C3%BCrgen_Vsych
Lina Wertmuller,https://en.wikipedia.org/wiki/Lina_Wertm%C3%BCller
Jasmila Zbanic,https://en.wikipedia.org/wiki/Jasmila_%C5%BDbani%C4%87
